row_number	crash_date	crash_report_id	crash_time	collision_type	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	distance_btwn_coords_meters
518	2025-12-11	930797	02:30:00	Bicycle	Thayer St/Waterman St	THAYER ST	2025-12-11	One-Way Trafficway	Wet	Dark - Lighted	Clear	Other	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	1	Complains Of Pain	NA	41.82728	-71.40054	NA	1	FALSE	FALSE	1	FALSE	FALSE	Thayer St/Waterman Street and Thayer Street, Providence, RI, USA	FALSE	-71.4005614	41.8272885	intersection	geometric_center	thayer st & waterman st, providence, ri 02906, usa	NA	NA	NA	NA	41.8272885	-71.4005614	2.011581772236796
519	2025-12-12	930842	11:03:00	Pedestrian	KILLINGLY ST	HARTFORD AVE	2025-12-12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.81998	-71.46893	2	NA	FALSE	FALSE	1	FALSE	FALSE	Killingly Street and Hartford Ave, Providence, RI, USA	FALSE	-71.46894259999999	41.8200201	intersection	geometric_center	killingly st & hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8200201	-71.46894259999999	4.584664988099103
521	2025-12-15	931919	15:25:00	Pedestrian	COLE AVE	ROCHAMBEAU AVE	2025-12-15	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.8458	-71.38919	1	NA	FALSE	FALSE	1	FALSE	FALSE	Cole Ave and Rochambeau Ave, Providence, RI, USA	FALSE	-71.38919349999999	41.8458142	intersection	geometric_center	cole ave & rochambeau ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8458142	-71.38919349999999	1.6071620690465063
522	2025-12-16	931955	18:49:00	Pedestrian	POCASSET AVE	MAGDALENE ST	2025-12-16	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	NA	41.8084	-71.45572	1	NA	FALSE	FALSE	1	FALSE	FALSE	Pocasset Ave and Magdalene Street, Providence, RI, USA	FALSE	-71.4557871	41.8083256	intersection	geometric_center	pocasset ave & magdalene st, providence, ri 02909, usa	NA	NA	NA	NA	41.8083256	-71.4557871	9.979623994510263
523	2025-12-17	932000	17:26:00	Pedestrian	WESTMINSTER ST	COLLEGE ST	2025-12-17	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	NA	41.82529	-71.40895	1	NA	FALSE	FALSE	1	FALSE	FALSE	Westminster Street and College Street, Providence, RI, USA	FALSE	-71.40878529999999	41.8253031	intersection	geometric_center	westminster st & college st, providence, ri 02903, usa	NA	NA	NA	NA	41.8253031	-71.40878529999999	13.740005072469302
526	2025-12-18	932050	17:03:00	Pedestrian	Manton Ave	HYAT ST	2025-12-18	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	No	No Controls	5	3	Complains Of Pain	NA	41.8214	-71.44844	1	NA	FALSE	FALSE	2	FALSE	FALSE	Manton Ave and Hyat Street, Providence, RI, USA	FALSE	-71.448419	41.82140560000001	intersection	geometric_center	hyat st & manton ave, providence, ri 02909, usa	NA	NA	NA	NA	41.82140560000001	-71.448419	1.850300004426534
527	2025-12-18	932051	15:32:00	Pedestrian	MEMORIAL BLVD	FRANCIS ST	2025-12-18	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.82578	-71.41521	1	NA	FALSE	FALSE	1	FALSE	FALSE	Memorial Blvd and Francis Street, Providence, RI, USA	FALSE	-71.4153238	41.825791099999996	intersection	geometric_center	memorial blvd & francis st, providence, ri 02903, usa	NA	NA	NA	NA	41.825791099999996	-71.4153238	9.520533076349109
530	2025-12-23	932194	11:56:00	Pedestrian	BROAD ST	MASSIE AVE	2025-12-23	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	Unknown	1	1	Complains Of Pain	NA	41.80099	-71.41801	1	NA	FALSE	FALSE	1	FALSE	FALSE	Broad Street and Massie Ave, Providence, RI, USA	FALSE	-71.4179884	41.800996	intersection	geometric_center	massie ave & broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.800996	-71.4179884	1.9128674244815487
531	2025-12-23	932272	18:45:00	Pedestrian	LEXINGTON AVE	ELMWOOD AVE	2025-12-26	Unknown	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	Unknown	3	0	Unknown	NA	41.7972	-71.42564	2	NA	FALSE	FALSE	2	FALSE	FALSE	Lexington Ave and Elmwood Ave, Providence, RI, USA	FALSE	-71.4256953	41.79718700000001	intersection	geometric_center	elmwood ave & lexington ave, providence, ri 02907, usa	NA	NA	NA	NA	41.79718700000001	-71.4256953	4.812086613878089
532	2025-12-23	932273	18:06:00	Bicycle	9 DABOLL ST	NA	2025-12-26	Unknown	Dry	Dark - Lighted	Clear	Other	No	No Controls	2	0	No Injury	NA	NA	NA	NA	1	FALSE	FALSE	1	TRUE	TRUE	9 Daboll Street, Providence, RI, USA	FALSE	-71.42017129999999	41.8044066	premise	rooftop	9 daboll st, providence, ri 02907, usa	NA	NA	NA	NA	41.8044066	-71.42017129999999	NA
533	2025-12-24	932231	09:32:00	Pedestrian	1075 N MAIN ST	1ST ST	2025-12-24	Unknown	Wet	Daylight	Rain	Other	No	Other	3	2	Complains Of Pain	NA	41.84997	-71.40303	1	NA	FALSE	FALSE	1	TRUE	FALSE	1075 N Main Street, Providence, RI, USA	FALSE	-71.4027551	41.8496661	premise	geometric_center	1075 n main st, providence, ri 02904, usa	NA	NA	NA	NA	41.8496661	-71.4027551	40.79320397629364
535	2025-12-26	932291	19:44:00	Pedestrian	broad st	BROAD ST	2025-12-26	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.79756	-71.41388	1	NA	FALSE	FALSE	1	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	FALSE	-71.4174197	41.8004646	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.8004646	-71.4174197	436.84890785498914
536	2025-12-28	932332	16:51:00	Bicycle	BROADWAY	TOBEY ST	2025-12-28	Two-Way, Divided, Unprotected (painted>4feet) Medium	Slush	Dark - Not Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81848	-71.43503	NA	1	FALSE	FALSE	1	FALSE	FALSE	Broadway and Tobey Street, Providence, RI, USA	FALSE	-71.4351056	41.8184766	intersection	geometric_center	tobey st & broadway, providence, ri 02909, usa	NA	NA	NA	NA	41.8184766	-71.4351056	6.283342561909743
542	2025-12-29	932368	19:56:00	Pedestrian	WASHINGTON ST	MEMORIAL BLVD	2025-12-29	Two-Way, Divided, Positive Median Barrier	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Non-Incapacitating	NA	41.82635	-71.41015	1	NA	FALSE	FALSE	1	FALSE	FALSE	Washington Street and Memorial Blvd, Providence, RI, USA	FALSE	-71.41016909999999	41.82637	intersection	geometric_center	memorial blvd & washington st, providence, ri 02903, usa	NA	NA	NA	NA	41.82637	-71.41016909999999	2.7325946426094316
543	2025-12-31	932421	16:36:00	Pedestrian	EMPIRE ST	WASHINGTON ST	2025-12-31	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	3	1	Complains Of Pain	NA	41.82185	-71.41648	1	NA	FALSE	FALSE	1	FALSE	FALSE	Empire Street and Washington Street, Providence, RI, USA	FALSE	-71.4164272	41.8218699	intersection	geometric_center	empire st & washington st, providence, ri 02903, usa	NA	NA	NA	NA	41.8218699	-71.4164272	4.908484872623469
