row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	api_coord_conf	best_coordinate_set	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon	year	month
2073	2015-12-15	339450	8:26:00	Bicycle	NA	1	FALSE	FALSE	1	MANTON AVE	RIDGEWAY AVE	12/15/15	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Non-Incapacitating	2	41.82742	-71.46112	FALSE	FALSE	Manton Ave and Ridgeway Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82742	-71.46112	2015	December
2072	2015-12-16	339896	10:55:00	Pedestrian	1	NA	FALSE	FALSE	1	FRIENDSHIP	PLAIN ST	12/16/15	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Pain Reported	2	41.81586	-71.41531	FALSE	FALSE	Friendship and Plain Street, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.81586	-71.41531	2015	December
2071	2015-12-17	340273	20:28:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE	CARTER ST	12/17/15	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	3	1	Pain Reported	NA	41.79946	-71.42651	FALSE	FALSE	Elmwood Ave and Carter Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.79946	-71.42651	2015	December
2070	2015-12-18	340687	18:00:00	Bicycle	NA	1	FALSE	FALSE	1	PRATT ST	JENCKES ST	12/18/15	Two-Way , Not Divided	Wet	Dawn	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	0	No Injury	NA	41.83268	-71.40828	FALSE	FALSE	Pratt Street and Jenckes Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83268	-71.40828	2015	December
2069	2015-12-19	340770	14:53:00	Pedestrian	1	NA	FALSE	FALSE	1	Atwells Ave	DE PASQUALE AVE	12/19/15	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Pain Reported	NA	41.82359	-71.42694	FALSE	FALSE	Atwells Ave and De Pasquale Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82359	-71.42694	2015	December
2068	2015-12-20	340941	2:25:00	Pedestrian	1	NA	FALSE	FALSE	1	EDDY ST	ELM ST	12/20/15	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	0	No Injury	NA	41.81844	-71.40761	FALSE	FALSE	Eddy Street and Elm Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81844	-71.40761	2015	December
2067	2015-12-22	341489	13:30:00	Pedestrian	1	NA	FALSE	FALSE	1	ORMS ST	DOUGLAS AVE	12/22/15	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Rain	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	4	1	Pain Reported	NA	41.83469	-71.41611	FALSE	FALSE	Orms Street and Douglas Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83469	-71.41611	2015	December
2064	2015-12-23	341673	13:00:00	Pedestrian	1	NA	FALSE	FALSE	1	40 Point Street	EDDY ST	12/23/15	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Pain Reported	NA	41.81713	-71.40589	TRUE	FALSE	40 Point Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.81713	-71.40589	2015	December
2065	2015-12-23	341718	17:15:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE	SPRAGUE ST	12/23/15	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.80948	-71.42433	FALSE	FALSE	Elmwood Ave and Sprague Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80948	-71.42433	2015	December
2066	2015-12-23	341967	19:30:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	ACADEMY AVE	12/24/15	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Pain Reported	NA	41.83245	-71.44453	FALSE	FALSE	Chalkstone Ave and Academy Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83245	-71.44453	2015	December
2061	2015-12-24	341841	0:03:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	SERVICE ROAD 7	12/24/15	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Pain Reported	NA	41.81964	-71.41979	FALSE	FALSE	Washington Street and Service Road 7, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81964	-71.41979	2015	December
2062	2015-12-24	341940	17:09:00	Pedestrian	1	NA	FALSE	FALSE	1	387 Charles St	SILVER SPRING ST	12/24/15	Unknown	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.84402	-71.41846	TRUE	FALSE	387 Charles Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.84402	-71.41846	2015	December
2063	2015-12-24	341951	18:46:00	Bicycle	NA	1	FALSE	FALSE	1	PROMENADE ST	PARK ST	12/24/15	Two-Way , Not Divided	Wet	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	Traffic Control Signal	2	1	Pain Reported	NA	41.82761	-71.41674	FALSE	FALSE	Promenade Street and Park Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82761	-71.41674	2015	December
2060	2015-12-26	342379	22:14:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	SNOW ST	12/26/15	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.82254	-71.41547	FALSE	FALSE	Washington Street and Snow Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82254	-71.41547	2015	December
2059	2015-12-28	342727	17:17:00	Pedestrian	1	NA	FALSE	FALSE	1	Manton Ave	Sheridan Street	12/28/15	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Cloudy	Other	No	No Controls	2	1	Pain Reported	NA	41.82364	-71.4515	FALSE	FALSE	Manton Ave and Sheridan Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82364	-71.4515	2015	December
2058	2015-12-30	343199	16:20:00	Pedestrian	1	NA	FALSE	FALSE	1	Waterman St	Butler Ave	12/30/15	One-Way Trafficway	Dry	Dusk	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	8	1	Incapacitating	2	41.82807	-71.38545	FALSE	FALSE	Waterman Street and Butler Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82807	-71.38545	2015	December
2057	2016-01-01	343476	4:15:00	Pedestrian	1	NA	FALSE	FALSE	1	104 Knight Street	PENN ST	1/1/16	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	Stop Signs	2	1	Pain Reported	NA	41.82166	-71.43101	TRUE	FALSE	104 Knight Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.82166	-71.43101	2016	January
2056	2016-01-02	343651	12:31:00	Pedestrian	2	NA	FALSE	FALSE	1	BUTLER AVE	MEDWAY ST	1/2/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	4	2	Pain Reported	NA	41.82876	-71.38528	FALSE	FALSE	Butler Ave and Medway Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82876	-71.38528	2016	January
2055	2016-01-03	343774	11:16:00	Pedestrian	1	NA	FALSE	FALSE	1	473 CHARLES ST	LORETO ST	1/3/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Pain Reported	NA	41.84816	-71.41965	TRUE	FALSE	473 Charles Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.84816	-71.41965	2016	January
2054	2016-01-06	515066	19:31:00	Pedestrian	1	NA	FALSE	FALSE	1	Exchange St	Memorial Blvd	1/7/17	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Pain Reported	NA	41.82696	-71.41217	FALSE	FALSE	Exchange Street and Memorial Blvd, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82696	-71.41217	2016	January
2053	2016-01-07	344923	15:30:00	Bicycle	NA	1	FALSE	FALSE	1	WAYLAND AVE	S ANGELL ST	1/7/16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Other	3	1	Pain Reported	NA	41.82969	-71.38806	FALSE	FALSE	Wayland Ave and S Angell Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82969	-71.38806	2016	January
2052	2016-01-08	345161	16:23:00	Bicycle	NA	1	FALSE	FALSE	1	PARK ROW WEST	EXCHANGE ST	1/8/16	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	5	0	No Injury	NA	41.82834	-71.41319	FALSE	FALSE	Park Row West and Exchange Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82834	-71.41319	2016	January
2050	2016-01-11	345710	8:47:00	Pedestrian	1	NA	FALSE	FALSE	1	MOUNT PLEASANT AVE	CHALKSTONE AVE	1/11/16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Non-Incapacitating	NA	41.8327	-71.44975	FALSE	FALSE	Mount Pleasant Ave and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8327	-71.44975	2016	January
2051	2016-01-11	345868	15:40:00	Pedestrian	1	NA	FALSE	FALSE	1	CRANSTON ST	DEXTER ST	1/11/16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Non-Incapacitating	NA	41.8126	-71.42959	FALSE	FALSE	Cranston Street and Dexter Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8126	-71.42959	2016	January
2048	2016-01-12	346156	17:47:00	Pedestrian	1	NA	FALSE	FALSE	1	Elmwood Avenue	PRINCETON AVE	1/12/16	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Pain Reported	NA	41.80547	-71.4252	FALSE	FALSE	Elmwood Avenue and Princeton Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80547	-71.4252	2016	January
2049	2016-01-12	346298	18:00:00	Pedestrian	1	NA	FALSE	TRUE	1	Kennedy Plz.	Dorrance St.	1/12/16	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	3	1	Non-Incapacitating	NA	41.82426	-71.41219	FALSE	FALSE	Kennedy Plz. and Dorrance St., Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82426	-71.41219	2016	January
2047	2016-01-14	346855	17:11:00	Bicycle	NA	2	FALSE	FALSE	1	BROADWAY	HARRIS AVE	1/14/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	2	Pain Reported	NA	41.81705	-71.44029	FALSE	FALSE	Broadway and Harris Ave, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81705	-71.44029	2016	January
2046	2016-01-19	348154	7:56:00	Pedestrian	1	NA	FALSE	FALSE	1	DOUGLAS AVE	FILMORE ST	1/19/16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Person	4	2	Pain Reported	NA	41.83718	-71.42232	FALSE	FALSE	Douglas Ave and Filmore Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83718	-71.42232	2016	January
2044	2016-01-20	348938	12:58:00	Bicycle	NA	1	FALSE	FALSE	1	Chad Brown St	CAMDEN AVE	1/20/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	6	1	Pain Reported	2	41.83925	-71.42583	FALSE	FALSE	Chad Brown Street and Camden Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83925	-71.42583	2016	January
2045	2016-01-20	348976	15:03:00	Pedestrian	1	NA	FALSE	FALSE	1	LINDEN AVE	ELMWOOD AVE	1/20/16	Unknown	Dry	Daylight	Clear	Other	No	No Controls	3	1	Incapacitating	NA	41.78618	-71.41931	FALSE	FALSE	Linden Ave and Elmwood Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.78618	-71.41931	2016	January
2042	2016-01-25	349949	9:53:00	Bicycle	NA	1	FALSE	FALSE	1	N DAVIS ST	CHALKSTONE AVE	1/25/16	Two-Way , Not Divided	Wet	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.83548	-71.41712	FALSE	FALSE	N Davis Street and Chalkstone Ave, Providence, RI, USA	Med High	Raw	TRUE	FALSE	Raw	41.83548	-71.41712	2016	January
2043	2016-01-25	349955	11:51:00	Pedestrian	2	NA	FALSE	FALSE	1	RIVER AVE	VALLEY ST	1/25/16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	2	Pain Reported	NA	41.82798	-71.43517	FALSE	FALSE	River Ave and Valley Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82798	-71.43517	2016	January
2040	2016-01-26	350197	16:13:00	Pedestrian	1	NA	FALSE	FALSE	1	MEDWAY ST	WAYLAND AVE	1/26/16	Two-Way , Not Divided	Wet	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Pain Reported	NA	41.82931	-71.38819	FALSE	FALSE	Medway Street and Wayland Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82931	-71.38819	2016	January
2041	2016-01-26	350265	17:52:00	Pedestrian	1	NA	FALSE	FALSE	1	RIVER AVE	DOUGLAS AVE	1/26/16	Two-Way , Not Divided	Wet	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	0	No Injury	NA	41.85274	-71.43716	FALSE	FALSE	River Ave and Douglas Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.85274	-71.43716	2016	January
2039	2016-01-28	350774	9:04:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	FENNER ST	1/28/16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	Traffic Control Signal	4	1	Pain Reported	NA	41.81834	-71.4159	FALSE	FALSE	Broad Street and Fenner Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81834	-71.4159	2016	January
2038	2016-01-29	351132	16:21:00	Pedestrian	1	NA	FALSE	FALSE	1	CRIMEA ST	DOUGLAS AVE	1/29/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Pain Reported	NA	41.83697	-71.42185	FALSE	FALSE	Crimea Street and Douglas Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83697	-71.42185	2016	January
2037	2016-01-31	351677	14:46:00	Pedestrian	1	NA	FALSE	FALSE	1	37 EXCHANGE TERR	NA	1/31/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	3	41.82534	-71.41381	TRUE	TRUE	37 Exchange Terr, Providence, RI, USA	High	Raw	TRUE	FALSE	Raw	41.82534	-71.41381	2016	January
2036	2016-02-01	351862	13:10:00	Pedestrian	1	NA	FALSE	FALSE	1	CHARLES ST	SILVER SPRING ST	2/1/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	2	41.84417	-71.4185	FALSE	FALSE	Charles Street and Silver Spring Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.84417	-71.4185	2016	February
2035	2016-02-02	352004	13:19:00	Pedestrian	1	NA	FALSE	FALSE	1	WEEDEN ST	ATWELLS AVE	2/2/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	6	1	Pain Reported	2	41.8234	-71.4244	FALSE	FALSE	Weeden Street and Atwells Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8234	-71.4244	2016	February
2032	2016-02-03	352373	16:30:00	Pedestrian	1	NA	FALSE	FALSE	1	WEYBOSSET ST	SNOW ST	2/3/16	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Incapacitating	NA	41.8207	-71.41326	FALSE	FALSE	Weybosset Street and Snow Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8207	-71.41326	2016	February
2033	2016-02-03	352487	17:53:00	Pedestrian	1	NA	FALSE	FALSE	1	41 Fricker st	CRANSTON ST	2/3/16	Two-Way , Not Divided	Wet	Dark - Not Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	5	1	Pain Reported	NA	41.81705	-71.42217	TRUE	FALSE	41 Fricker Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.81705	-71.42217	2016	February
2034	2016-02-03	352529	20:05:00	Pedestrian	1	NA	FALSE	FALSE	1	96 Waterman St	NA	2/3/16	One-Way Trafficway	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Pain Reported	NA	41.82712	-71.40222	TRUE	TRUE	96 Waterman Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.82712	-71.40222	2016	February
2031	2016-02-04	353132	17:42:00	Bicycle	NA	1	FALSE	FALSE	1	Hope St	George St	2/5/16	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	0	No Injury	NA	41.82583	-71.39727	FALSE	FALSE	Hope Street and George Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82583	-71.39727	2016	February
2030	2016-02-05	352949	8:47:00	Pedestrian	1	NA	FALSE	FALSE	1	ATWELLS AVE	ACADEMY AVE	2/5/16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Snow	Daylight	Snow	Not a Collision Between Two Motor Vehicles in Transport	Yes	Traffic Control Signal	1	1	Pain Reported	NA	41.82478	-71.44343	FALSE	FALSE	Atwells Ave and Academy Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82478	-71.44343	2016	February
2029	2016-02-07	365259	20:41:00	Pedestrian	1	NA	FALSE	FALSE	1	CHARLES ST	BRANCH AVE	3/12/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.84933	-71.41983	FALSE	FALSE	Charles Street and Branch Ave, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.84933	-71.41983	2016	February
2027	2016-02-09	354023	12:04:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	EMPIRE ST	2/9/16	Two-Way , Not Divided	Wet	Daylight	Cloudy	Other	No	Traffic Control Signal	4	1	Pain Reported	NA	41.81989	-71.41935	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	Med	Geocoded	TRUE	FALSE	Geocoded	NA	NA	2016	February
2028	2016-02-09	354151	17:45:00	Pedestrian	1	NA	FALSE	FALSE	1	Summer Street	NA	2/9/16	Two-Way , Not Divided	Slush	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Pain Reported	NA	41.81435	-71.41686	FALSE	TRUE	Summer Street, Providence, RI, USA	Inaccurate	Raw	TRUE	FALSE	Raw	41.81435	-71.41686	2016	February
2026	2016-02-10	354444	17:34:00	Bicycle	NA	1	FALSE	FALSE	1	BROADWAY	DE PASQUALE AVE	2/10/16	Two-Way , Not Divided	Wet	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	Traffic Control Signal	1	0	No Injury	NA	41.82078	-71.42521	FALSE	FALSE	Broadway and De Pasquale Ave, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82078	-71.42521	2016	February
2025	2016-02-11	354730	19:44:00	Pedestrian	2	NA	FALSE	FALSE	1	BROAD ST	DAVE GAVITT WAY	2/11/16	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	2	Pain Reported	NA	41.81799	-71.41626	FALSE	FALSE	Broad Street and Dave Gavitt Way, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81799	-71.41626	2016	February
2022	2016-02-16	356290	15:45:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE	ADELAIDE AVE	2/16/16	Two-Way, Divided, Positive Median Barrier	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes	Traffic Control Signal	1	1	Pain Reported	NA	41.79589	-71.425	FALSE	FALSE	Elmwood Ave and Adelaide Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.79589	-71.425	2016	February
2023	2016-02-16	356322	17:22:00	Pedestrian	1	NA	FALSE	FALSE	1	WEYBOSSET ST	CUSTOM HOUSE ST	2/16/16	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.82429	-71.4097	FALSE	FALSE	Weybosset Street and Custom House Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82429	-71.4097	2016	February
2024	2016-02-16	356336	18:43:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	EMPIRE ST	2/16/16	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Angle - Direction Not Specified	Yes	Traffic Control Signal	3	1	Pain Reported	NA	41.82097	-71.41532	FALSE	FALSE	Westminster Street and Empire Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82097	-71.41532	2016	February
2021	2016-02-17	356423	1:15:00	Pedestrian	1	NA	FALSE	FALSE	1	UNION AVE	ETHAN ST	2/17/16	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Head-On (Front - to - Front)	Yes	No Controls	2	0	No Injury	NA	41.80715	-71.45905	FALSE	FALSE	Union Ave and Ethan Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80715	-71.45905	2016	February
2020	2016-02-19	357337	8:25:00	Bicycle	NA	1	FALSE	FALSE	1	Battey St	WASHINGTON ST	2/19/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Pain Reported	2	41.81794	-71.42472	FALSE	FALSE	Battey Street and Washington Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81794	-71.42472	2016	February
2019	2016-02-20	357756	18:24:00	Pedestrian	1	NA	FALSE	FALSE	1	BRANCH AVE	DRYDEN LN	2/20/16	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Pain Reported	NA	41.84246	-71.40827	FALSE	FALSE	Branch Ave and Dryden Ln, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.84246	-71.40827	2016	February
2018	2016-02-21	358246	16:04:00	Pedestrian	1	NA	FALSE	FALSE	1	740 BRANCH AVE	VANDEWATER ST	2/21/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Pain Reported	NA	41.85363	-71.42864	TRUE	FALSE	740 Branch Ave, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.85363	-71.42864	2016	February
2017	2016-02-23	358949	13:00:00	Pedestrian	1	NA	FALSE	TRUE	1	Douglas Ave	WHIPPLE ST	2/23/16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	0	No Injury	2	41.8368	-71.42142	FALSE	FALSE	Douglas Ave and Whipple Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8368	-71.42142	2016	February
2015	2016-02-25	359505	8:06:00	Pedestrian	1	NA	FALSE	FALSE	1	MOUNT PLEASANT AVE	CHALKSTONE AVE	2/25/16	Two-Way , Not Divided	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Pain Reported	NA	41.83267	-71.44974	FALSE	FALSE	Mount Pleasant Ave and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83267	-71.44974	2016	February
2016	2016-02-25	359617	18:11:00	Pedestrian	1	NA	FALSE	FALSE	1	MOUNT PLEASANT AVE	CHALKSTONE AVE	2/25/16	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes	No Controls	1	1	Pain Reported	2	41.8327	-71.44975	FALSE	FALSE	Mount Pleasant Ave and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8327	-71.44975	2016	February
2013	2016-02-27	360271	8:59:00	Pedestrian	1	NA	FALSE	TRUE	1	N MAIN ST	PLEASANT ST	2/27/16	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Other	3	1	Pain Reported	NA	41.83919	-71.40905	FALSE	FALSE	N Main Street and Pleasant Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.83919	-71.40905	2016	February
