year	month	crash_report_id	crash_date	crash_time	collision_type	address_sent_to_geocoder	hit_and_run	most_serious_injury	pvd_nhood	pvd_wards	geoid20	traffic_controls	road_conditions	final_lon	final_lat
2025	September	927504	2025-09-02	13:21:00	Pedestrian	Rochambeau Ave and Blackstone Blvd, Providence, RI, USA	No	Incapacitating	Blackstone	2	440070034001005	Signs & Markings	Dry	-71.38686250699477	41.845648771609035
2025	September	927579	2025-09-03	08:23:00	Bicycle	Smith Street and Academy Ave, Providence, RI, USA	No	No Injury	Mount Pleasant	5	440070024005018	No Traffic Controls	Dry	-71.4455272294732	41.84280869883019
2025	September	927586	2025-09-03	16:16:00	Other	Friendship Street and Dorrance Street, Providence, RI, USA	No	Non-Incapacitating	Downtown	1	440070008003047	Traffic Control Signal	Dry	-71.40949209181704	41.82205370594289
2025	September	927588	2025-09-03	15:28:00	Pedestrian	Florence Street and Amherst Street, Providence, RI, USA	No	Pain Reported	Olneyville	15	440070019005000	Signs & Markings	Dry	-71.44563330340125	41.823213928658056
2025	September	927637	2025-09-05	22:51:00	Pedestrian	Laurel Hill Ave and Plainfield Street, Providence, RI, USA	No	Pain Reported	Silver Lake	7	440070016024004	No Traffic Controls	Dry	-71.45522120318985	41.81295549926386
2025	September	927700	2025-09-05	22:12:00	Pedestrian	Valley Street and Gennaro Pl, Providence, RI, USA	Yes	Pain Reported	Olneyville	15	440070019001007	No Traffic Controls	Dry	-71.4402508021524	41.82175355531107
2025	September	927701	2025-09-05	23:14:00	Pedestrian	Plainfield Street and Ralph Street, Providence, RI, USA	Yes	Pain Reported	Silver Lake	7	440070016013008	No Traffic Controls	Dry	-71.45379202680874	41.813667686126884
2025	September	927726	2025-09-05	14:30:00	Pedestrian	Broad Street and Lockwood Street, Providence, RI, USA	No	Pain Reported	West End	11	440070007003003	No Traffic Controls	Dry	-71.42045020458212	41.81552682350602
2025	September	927710	2025-09-06	11:46:00	Pedestrian	Empire Street and Broadway, Providence, RI, USA	No	Pain Reported	Downtown	1	440070008001059	Traffic Control Signal	Dry	-71.4175261913803	41.822940003360365
2025	September	927793	2025-09-08	23:32:00	Bicycle	Dean Street and Promenade Street, Providence, RI, USA	No	Pain Reported	Valley	12	440070025003011	Traffic Control Signal	Dry	-71.42680518968372	41.82914927495796
2025	September	927904	2025-09-08	16:25:00	Pedestrian	S Main Street, Providence, RI, USA	No	Pain Reported	Fox Point	1	440070037002035	Other	Dry	-71.40081322794742	41.81917412885506
2025	September	927834	2025-09-09	17:29:00	Bicycle	Broad Street and Broad Street, Providence, RI, USA	No	Pain Reported	Elmwood	11	440070004001002	No Traffic Controls	Dry	-71.42096947005567	41.80949357253814
2025	September	927836	2025-09-09	17:29:00	Pedestrian	Canal Street and Smith Street, Providence, RI, USA	Yes	No Injury	Downtown	3	440070031003033	Signs & Markings	Dry	-71.41118943941426	41.83120935751591
2025	September	927970	2025-09-10	14:38:00	Pedestrian	Smith Street and Academy Ave, Providence, RI, USA	No	Unknown	Mount Pleasant	5	440070024005018	No Traffic Controls	Dry	-71.44617823206016	41.84284435054631
2025	September	927921	2025-09-11	18:30:00	Bicycle	Charles Street and Charles Street, Providence, RI, USA	No	Pain Reported	Charles	4	440070029002003	Signs & Markings	Dry	-71.42102244981562	41.85620580294042
2025	September	927948	2025-09-12	16:42:00	Other	Messer Street and Ford Street, Providence, RI, USA	No	Pain Reported	West End	13	440070013002007	Signs & Markings	Dry	-71.43530903244903	41.81073433127203
2025	September	927966	2025-09-12	11:56:00	Other	Knight Street and Washington Street, Providence, RI, USA	No	Pain Reported	Federal Hill	13	440070011002021	No Traffic Controls	Dry	-71.42715726734852	41.817944318223546
2025	September	927965	2025-09-13	11:45:00	Pedestrian	Aleppo Street and Manton Ave, Providence, RI, USA	No	Pain Reported	Olneyville	15	440070019002003	Signs & Markings	Dry	-71.44635846988888	41.819291377215905
2025	September	927982	2025-09-13	20:18:00	Pedestrian	Douglas Ave and Admiral Street, Providence, RI, USA	No	Pain Reported	Wanskuck	14	440070027001007	No Traffic Controls	Dry	-71.42915888391624	41.845978974642186
2025	September	927983	2025-09-14	00:30:00	Pedestrian	Pinehurst Ave and Chad Brown Street, Providence, RI, USA	No	Non-Incapacitating	Elmhurst	14	440070023001002	No Traffic Controls	Dry	-71.4322759695058	41.83938681721818
2025	September	928045	2025-09-15	14:26:00	Pedestrian	Stewart Street and Broad Street, Providence, RI, USA	No	Pain Reported	Upper South Providence	11	440070007003002	Traffic Control Signal	Dry	-71.41775814355096	41.81690120221141
2025	September	928159	2025-09-16	16:08:00	Bicycle	Doyle Ave and Hope Street, Providence, RI, USA	No	Pain Reported	Mount Hope	3	440070034004012	Traffic Control Signal	Dry	-71.4002465530161	41.83895266353865
2025	September	928162	2025-09-16	19:44:00	Pedestrian	Jillson Street and Eddy Street, Providence, RI, USA	No	Non-Incapacitating	Washington Park	10	440070001021009	No Traffic Controls	Dry	-71.40400010149305	41.79130406069792
2025	September	928189	2025-09-17	10:41:00	Pedestrian	Elmwood Ave and Potters Ave, Providence, RI, USA	Yes	Pain Reported	West End	9	440070003011018	Traffic Control Signal	Dry	-71.42643042164265	41.80144335607493
2025	September	928209	2025-09-17	21:56:00	Pedestrian	Francis Street and Dorrance Street, Providence, RI, USA	No	Pain Reported	Downtown	1	440070008001050	Traffic Control Signal	Wet	-71.41406819023291	41.82461872984215
2025	September	928228	2025-09-18	08:39:00	Pedestrian	Irving Ave and Wayland Ave, Providence, RI, USA	Yes	No Injury	Wayland	2	440070035004015	Signs & Markings	Dry	-71.38888919485443	41.83346694055117
2025	September	928230	2025-09-18	08:48:00	Bicycle	Washington Street and Service Road 8, Providence, RI, USA	No	Pain Reported	Downtown	1	440070008001068	Traffic Control Signal	Dry	-71.41883056291817	41.820364875723456
2025	September	928240	2025-09-18	16:09:00	Pedestrian	Pocasset Ave and Bancroft Street, Providence, RI, USA	No	Pain Reported	Silver Lake	15	440070016012014	Signs & Markings	Dry	-71.44823247005885	41.81335213764952
2025	September	928266	2025-09-19	11:24:00	Pedestrian	Service Road 7 and Broad Street, Providence, RI, USA	No	Pain Reported	Upper South Providence	11	440070007003001	Signs & Markings	Dry	-71.41710254047146	41.817600359950106
2025	September	928271	2025-09-19	12:35:00	Bicycle	Steuben Street and Atwells Ave, Providence, RI, USA	Yes	Pain Reported	Olneyville	6	440070019004000	No Traffic Controls	Dry	-71.44930298395604	41.82508155428193
2025	September	928274	2025-09-19	13:10:00	Bicycle	Bath Street and Jewett Street, Providence, RI, USA	No	Non-Incapacitating	Smith Hill	12	440070025002003	Signs & Markings	Dry	-71.42513014744495	41.83246092341595
2025	September	928286	2025-09-19	14:32:00	Bicycle	Syracuse Street and Bodell Ave, Providence, RI, USA	No	Pain Reported	Hartford	7	440070018003007	No Traffic Controls	Dry	-71.45367110377914	41.81732240846469
2025	September	928289	2025-09-19	15:16:00	Pedestrian	Elmwood Ave and Earl Street, Providence, RI, USA	No	Non-Incapacitating	West End	9	440070003012014	No Traffic Controls	Dry	-71.42618268485661	41.798293021280145
2025	September	928294	2025-09-19	19:51:00	Bicycle	Thurbers Ave and Broad Street, Providence, RI, USA	No	Non-Incapacitating	Elmwood	9	440070005002009	Traffic Control Signal	Dry	-71.41479853888802	41.79800581953172
2025	September	928304	2025-09-20	13:28:00	Pedestrian	Brook Street and Wickenden Street, Providence, RI, USA	No	Pain Reported	Fox Point	1	440070037003017	Traffic Control Signal	Dry	-71.39822485243279	41.81932706999637
2025	September	928347	2025-09-22	08:52:00	Pedestrian	75 Eagle Street, Providence, RI, USA	No	Pain Reported	Valley	13	440070025003035	No Traffic Controls	Dry	-71.43537721172855	41.82561208128213
2025	September	928451	2025-09-25	15:21:00	Pedestrian	Lennon Street and Mount Pleasant Ave, Providence, RI, USA	No	Pain Reported	Mount Pleasant	5	440070024006012	Signs & Markings	Wet	-71.45310161545528	41.84358450119803
2025	September	928464	2025-09-26	08:59:00	Pedestrian	Elma Street and Prairie Ave, Providence, RI, USA	Yes	No Injury	Lower South Providence	10	440070005003009	No Traffic Controls	Dry	-71.41113273981811	41.79703859649006
2025	September	928596	2025-09-26	14:19:00	Pedestrian	Allens Ave and Oxford Street, Providence, RI, USA	No	Pain Reported	Lower South Providence	10	440070006001096	No Traffic Controls	Dry	-71.40164642435234	41.80344360620683
2025	September	928519	2025-09-27	14:04:00	Bicycle	Harlam Street and Barrows Street, Providence, RI, USA	No	Pain Reported	Silver Lake	7	440070017003001	Signs & Markings	Dry	-71.45713364422126	41.81220746213251
2025	September	928546	2025-09-28	12:36:00	Pedestrian	Plainfield Street and Plainfield Street, Providence, RI, USA	No	No Injury	Silver Lake	7	440070016013008	No Traffic Controls	Dry	-71.45378058799561	41.81347347901042
2025	September	928561	2025-09-28	17:38:00	Pedestrian	W River Street and Branch Ave, Providence, RI, USA	No	Pain Reported	Mount Hope	4	440070029001036	Traffic Control Signal	Dry	-71.41270319928526	41.84693042663528
2025	October	928675	2025-10-02	05:47:00	Pedestrian	Union Ave and Exit, Providence, RI, USA	No	Incapacitating	West End	8	440070013004013	Signs & Markings	Dry	-71.4400461436373	41.809040668892614
2025	October	928688	2025-10-02	16:23:00	Pedestrian	Lowell Ave and Nye Street, Providence, RI, USA	No	Pain Reported	Hartford	7	440070018005000	No Traffic Controls	Dry	-71.46098071209235	41.81819605404119
2025	October	928692	2025-10-02	17:30:00	Bicycle	N Main Street and Canal Street, Providence, RI, USA	Yes	No Injury	Downtown	3	440070031003031	Signs & Markings	Dry	-71.41075112696373	41.8321981823246
2025	October	928719	2025-10-03	13:09:00	Pedestrian	415 Harris Ave, Providence, RI, USA	Yes	Pain Reported	Valley	13	440070025003035	No Traffic Controls	Dry	-71.43501949867537	41.82467825977699
2025	October	928763	2025-10-05	03:13:00	Pedestrian	Broad Street and Portland Street, Providence, RI, USA	No	Incapacitating	Federal Hill	13	440070011002001	No Traffic Controls	Dry	-71.42062338823129	41.8218508425569
2025	October	928779	2025-10-05	19:41:00	Pedestrian	College Street and College Street, Providence, RI, USA	No	Non-Incapacitating	Downtown	1	440070008003000	No Traffic Controls	Dry	-71.40821994667364	41.82542409907151
2025	October	928781	2025-10-05	22:26:00	Pedestrian	Randall Street and North Main Street, Providence, RI, USA	Yes	Pain Reported	Mount Hope	3	440070031003017	Traffic Control Signal	Dry	-71.4101662422067	41.83775580201112
2025	October	928845	2025-10-05	01:36:00	Pedestrian	Potters Ave and Elmwood Ave, Providence, RI, USA	No	Non-Incapacitating	West End	9	440070003022008	No Traffic Controls	Dry	-71.42621891687446	41.801481441031925
2025	October	929252	2025-10-05	15:30:00	Pedestrian	Washington Street and Dean Street, Providence, RI, USA	No	Pain Reported	Federal Hill	13	440070011002010	Other	Dry	-71.4207015937233	41.819215193989386
2025	October	928798	2025-10-06	12:06:00	Pedestrian	Elmwood Ave and Earl Street, Providence, RI, USA	No	Pain Reported	West End	9	440070003012014	No Traffic Controls	Dry	-71.4263358536048	41.79814168016134
2025	October	928843	2025-10-07	15:00:00	Pedestrian	Cranston Street and Fricker Street, Providence, RI, USA	Yes	No Injury	West End	11	440070012001000	No Traffic Controls	Dry	-71.42287298357765	41.81706121780265
2025	October	929384	2025-10-07	00:00:00	Pedestrian	Dexter Street and Cranston Street, Providence, RI, USA	Yes	Pain Reported	West End	11	440070012002017	Other	Dry	-71.42973514832968	41.812762870309406
2025	October	928870	2025-10-08	13:07:00	Pedestrian	Carter Street and Vineyard Street, Providence, RI, USA	No	Pain Reported	West End	8	440070003012007	Other	Wet	-71.4289888356607	41.800075658078875
2025	October	928907	2025-10-09	15:19:00	Pedestrian	114 George Street, Providence, RI, USA	Yes	No Injury	College Hill	2	440070036023025	No Traffic Controls	Dry	-71.40137858895511	41.82567630183522
2025	October	928908	2025-10-09	18:29:00	Pedestrian	Camden Ave and Chalkstone Ave, Providence, RI, USA	No	Pain Reported	Smith Hill	12	440070026003010	No Traffic Controls	Dry	-71.4254316475993	41.83513141628797
2025	October	928916	2025-10-10	09:00:00	Pedestrian	Delaine Street and Valley Street, Providence, RI, USA	Yes	No Injury	Olneyville	15	440070019006014	Signs & Markings	Dry	-71.44048024791363	41.81961385301524
2025	October	928921	2025-10-10	11:28:00	Pedestrian	Doyle Ave and Hope Street, Providence, RI, USA	No	Pain Reported	Mount Hope	3	440070031001004	No Traffic Controls	Dry	-71.40058774972343	41.838962563305564
2025	October	928922	2025-10-10	11:41:00	Bicycle	Broad Street and Cahir Street, Providence, RI, USA	No	Pain Reported	Upper South Providence	11	440070007003002	Traffic Control Signal	Dry	-71.41806081379454	41.81711639188779
2025	October	928943	2025-10-10	00:33:00	Bicycle	Branch Ave and Branch Ave Exit 24, Providence, RI, USA	No	Non-Incapacitating	Mount Hope	4	440070029001036	Traffic Control Signal	Dry	-71.41153517491388	41.84617790027594
2025	October	929224	2025-10-12	14:30:00	Pedestrian	Point Street and S Water Street, Providence, RI, USA	No	Pain Reported	Fox Point	1	440070037002024	Other	Dry	-71.40158507738552	41.81858058637777
2025	October	928995	2025-10-13	12:09:00	Bicycle	Chad Brown Street and Camden Ave, Providence, RI, USA	No	Pain Reported	Smith Hill	12	440070026003004	Signs & Markings	Wet	-71.42665256211042	41.83875764964419
2025	October	929011	2025-10-13	20:40:00	Pedestrian	Mercy Street and Pocasset Ave, Providence, RI, USA	No	Pain Reported	Silver Lake	7	440070017003017	Signs & Markings	Wet	-71.4556588262723	41.80863728010054
2025	October	929048	2025-10-14	19:56:00	Bicycle	Moorefield Street and Pocasset Ave, Providence, RI, USA	No	No Injury	Silver Lake	7	440070017002000	No Traffic Controls	Dry	-71.45668324454685	41.80695120358148
2025	October	929187	2025-10-14	10:58:00	Pedestrian	Eaton Street and Smith Street, Providence, RI, USA	Yes	Pain Reported	Mount Pleasant	5	440070024004025	No Traffic Controls	Dry	-71.44719927472269	41.843650702810436
2025	October	929066	2025-10-15	15:38:00	Bicycle	850 Manton Ave, Providence, RI, USA	No	No Injury	Manton	6	440070020002029	No Traffic Controls	Dry	-71.46586449034592	41.832963274852865
2025	October	929103	2025-10-16	16:50:00	Pedestrian	Broad Street and Pearl Street, Providence, RI, USA	No	Pain Reported	West End	11	440070007003004	Signs & Markings	Dry	-71.421006632883	41.81461109114218
2025	October	929138	2025-10-17	15:15:00	Pedestrian	Ontario Street and Niagara Street, Providence, RI, USA	No	Pain Reported	Elmwood	9	440070003024008	Signs & Markings	Dry	-71.41922973904927	41.799748648956985
2025	October	929148	2025-10-17	19:24:00	Pedestrian	Randall Street and Charles Street, Providence, RI, USA	No	Non-Incapacitating	Mount Hope	3	440070031003016	No Traffic Controls	Dry	-71.41095308033225	41.83701270597367
2025	October	929172	2025-10-18	16:22:00	Bicycle	Pitman Street and E River Street, Providence, RI, USA	No	Pain Reported	Fox Point	1	440070035004025	No Traffic Controls	Dry	-71.38262477739444	41.82663935639978
2025	October	929184	2025-10-18	21:05:00	Pedestrian	Fountain Street and Empire Street, Providence, RI, USA	No	Pain Reported	Downtown	1	440070008001073	Traffic Control Signal	Dry	-71.41710769598897	41.8223734950258
2025	October	929190	2025-10-19	14:01:00	Bicycle	Hawkins Street and Branch Ave, Providence, RI, USA	No	Pain Reported	Charles	4	440070029005031	Traffic Control Signal	Dry	-71.42154538396157	41.850842625111184
2025	October	929255	2025-10-19	16:44:00	Pedestrian	Corliss Street, Providence, RI, USA	No	Pain Reported	Mount Hope	4	440070029004031	Other	Dry	-71.41279037457097	41.84061717158985
2025	October	929331	2025-10-19	18:22:00	Pedestrian	Westminster Street and Bough Street, Providence, RI, USA	Yes	No Injury	Olneyville	15	440070019001021	No Traffic Controls	Dry	-71.44169100225737	41.8163302865052
2025	October	929282	2025-10-21	16:48:00	Pedestrian	Manton Ave and Theresa Ct, Providence, RI, USA	No	Pain Reported	Olneyville	15	440070019005009	No Traffic Controls	Dry	-71.44864082603242	41.82186292741678
2025	October	929288	2025-10-21	19:43:00	Pedestrian	Petteys Ave and Glenbridge Ave, Providence, RI, USA	Yes	Non-Incapacitating	Hartford	7	440070018001017	No Traffic Controls	Dry	-71.46161010204641	41.81884798565962
2025	October	929365	2025-10-23	20:45:00	Pedestrian	Branch Ave and Abram Street, Providence, RI, USA	No	Incapacitating	Wanskuck	14	440070028021012	Signs & Markings	Dry	-71.4302683949328	41.854011346899924
2025	October	929426	2025-10-26	12:58:00	Pedestrian	740 Plainfield Street, Providence, RI, USA	Yes	Pain Reported	Silver Lake	7	440070017003006	No Traffic Controls	Dry	-71.46022767927867	41.810024105097014
2025	October	929473	2025-10-27	20:13:00	Bicycle	Potters Ave and Halton Street, Providence, RI, USA	No	Pain Reported	West End	8	440070014004009	Signs & Markings	Dry	-71.4338712439132	41.803852150083294
2025	October	929530	2025-10-29	10:19:00	Pedestrian	Medway and Wayland, Providence, RI, USA	No	Pain Reported	Wayland	1	440070035003002	Signs & Markings	Dry	-71.38822563865236	41.829422113569656
2025	October	929565	2025-10-29	19:19:00	Pedestrian	Broad Street and Norwich Ave, Providence, RI, USA	No	Pain Reported	Elmwood	9	440070004004008	No Traffic Controls	Wet	-71.4186013796313	41.802140546327074
2025	October	929583	2025-10-30	12:34:00	Pedestrian	Charles Street and Orms Street, Providence, RI, USA	Yes	Pain Reported	Mount Hope	3	440070031003023	Signs & Markings	Dry	-71.41151612361239	41.83540804120551
2025	October	929589	2025-10-30	14:51:00	Pedestrian	Westminster Street and Lafayette Street, Providence, RI, USA	Yes	Pain Reported	West End	13	440070011002023	Other	Wet	-71.4231256735053	41.81717219505722
2025	October	929622	2025-10-31	09:30:00	Bicycle	Killingly Street Exit and Killingly Street, Providence, RI, USA	No	Pain Reported	Hartford	7	440070018001003	Signs & Markings	Dry	-71.46985044379315	41.82103864118414
