row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	distance_btwn_coords_meters
287	2024-11-15	918316	08:08:00	Pedestrian	1	NA	FALSE	FALSE	1	744 atwells ave	CUTLER ST	2024-11-15	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.82468	-71.4416	TRUE	FALSE	744 Atwells Ave, Providence, RI, USA	FALSE	-71.44136879999999	41.8245582	street_address	rooftop	744 atwells ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8245582	-71.44136879999999	23.4877089857639
288	2024-11-15	918320	07:47:00	Pedestrian	1	NA	FALSE	FALSE	1	PINE ST	SOMERSET ST	2024-11-15	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.81243	-71.41962	FALSE	FALSE	Pine Street and Somerset Street, Providence, RI, USA	FALSE	-71.4189357	41.8120826	route	geometric_center	somerset st, providence, ri 02907, usa	Pine Street & Somerset Street, Providence, RI, USA	EjJQaW5lIFN0cmVldCAmIFNvbWVyc2V0IFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCZHxvGpwReSJESfQjf6jZnwYEhQKEgmR8bxqcEXkiREn0I3-o2Z8GBoUChIJOZMJU2xF5IkRoCks8G_vwjwaFAoSCevDHxlwReSJEcOvKHyw6CVNIgoNzhLsGBUsO27V	41.8124494	-71.419618	41.8124494	-71.419618	2.165964003075639
289	2024-11-16	918406	15:06:00	Pedestrian	1	NA	FALSE	FALSE	1	POCASSET AVE	LAUREL HILL AVE	2024-11-16	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.8109	-71.45372	FALSE	FALSE	Pocasset Ave and Laurel Hill Ave, Providence, RI, USA	FALSE	-71.4540694	41.81079	intersection	geometric_center	pocasset ave & laurel hill ave, providence, ri 02909, usa	NA	NA	NA	NA	41.81079	-71.4540694	31.47041572984023
290	2024-11-18	918491	15:42:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD ST	BROOM ST	2024-11-18	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.79039	-71.40534	FALSE	FALSE	Broad Street and Broom Street, Providence, RI, USA	FALSE	-71.4053398	41.7904226	intersection	geometric_center	broad st & broom st, providence, ri 02905, usa	NA	NA	NA	NA	41.7904226	-71.4053398	3.629053363641744
291	2024-11-19	918507	07:50:00	Other	NA	2	TRUE	FALSE	1	RIVER AVE	SUNBURY ST	2024-11-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	6	2	Complains Of Pain	NA	41.85234	-71.43764	FALSE	FALSE	River Ave and Sunbury Street, Providence, RI, USA	FALSE	-71.43763349999999	41.852359	intersection	geometric_center	sunbury st & river ave, providence, ri 02908, usa	NA	NA	NA	NA	41.852359	-71.43763349999999	2.182661031609643
292	2024-11-19	918523	14:32:00	Pedestrian	1	NA	FALSE	FALSE	1	CRANSTON ST	WALDO ST	2024-11-19	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	NA	41.80613	-71.43648	FALSE	FALSE	Cranston Street and Waldo Street, Providence, RI, USA	FALSE	-71.43630089999999	41.8063668	intersection	geometric_center	cranston st & waldo st, providence, ri 02909, usa	NA	NA	NA	NA	41.8063668	-71.43630089999999	30.261083599342335
293	2024-11-20	918573	14:31:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	BROAD ST	2024-11-20	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Non-Incapacitating	NA	41.81618	-71.4196	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	FALSE	-71.410453	41.7948262	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.7948262	-71.410453	2495.329522859382
294	2024-11-21	918595	07:40:00	Pedestrian	1	NA	FALSE	FALSE	1	1025 EDDY ST	NA	2024-11-21	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	NA	NA	TRUE	TRUE	1025 Eddy Street, Providence, RI, USA	FALSE	-71.4058861	41.7993503	premise	rooftop	1025 eddy st, providence, ri 02905, usa	NA	NA	NA	NA	41.7993503	-71.4058861	NA
295	2024-11-21	918612	14:36:00	Pedestrian	1	NA	TRUE	FALSE	1	BROADWAY	ALMY ST	2024-11-21	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81896	-71.43294	FALSE	FALSE	Broadway and Almy Street, Providence, RI, USA	FALSE	-71.4332095	41.8196674	route	geometric_center	almy st, providence, ri 02909, usa	Broadway & Almy Street, Providence, RI, USA	EitCcm9hZHdheSAmIEFsbXkgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJf2wiiJ5F5IkRjn4qkn9k29gSFAoSCX9sIoieReSJEY5-KpJ_ZNvYGhQKEgmlteWGdUXkiREawjOx16RvsxoUChIJ51EWjJ5F5IkRlA-oyGoufZoiCg2lEe0YFWcybNU	41.8189733	-71.4329497	41.8189733	-71.4329497	1.6851142206240988
296	2024-11-21	918636	19:30:00	Pedestrian	1	NA	FALSE	FALSE	1	PITMAN ST	BUTLER AVE	2024-11-21	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Other	No	No Controls	2	1	Complains Of Pain	2	41.8268	-71.38713	FALSE	FALSE	Pitman Street and Butler Ave, Providence, RI, USA	FALSE	-71.38595440000002	41.8268143	intersection	geometric_center	butler ave & pitman st, providence, ri 02906, usa	NA	NA	NA	NA	41.8268143	-71.38595440000002	97.53052176504262
297	2024-11-22	918675	14:28:00	Pedestrian	1	NA	FALSE	FALSE	1	CRANSTON ST	FRICKER ST	2024-11-22	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Non-Incapacitating	NA	41.81687	-71.42273	FALSE	FALSE	Cranston Street and Fricker Street, Providence, RI, USA	FALSE	-71.4222763	41.8171902	intersection	geometric_center	cranston st & fricker st, providence, ri 02903, usa	NA	NA	NA	NA	41.8171902	-71.4222763	51.83971547855549
298	2024-11-24	918740	15:30:00	Pedestrian	1	NA	FALSE	FALSE	1	CRANSTON ST.	HUNTINGTON AVE	2024-11-24	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Incapacitating	NA	41.80366	-71.43938	FALSE	FALSE	Cranston St. and Huntington Ave, Providence, RI, USA	FALSE	-71.4392216	41.80375230000001	intersection	geometric_center	cranston st & huntington ave, providence, ri 02907, usa	NA	NA	NA	NA	41.80375230000001	-71.4392216	16.68358177344499
299	2024-11-25	918785	14:10:00	Pedestrian	1	NA	FALSE	FALSE	1	PLAIN ST	NA	2024-11-25	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	NA	NA	FALSE	TRUE	Plain Street, Providence, RI, USA	FALSE	-71.4110682	41.8098239	route	geometric_center	plain st, providence, ri, usa	NA	NA	NA	NA	41.8098239	-71.4110682	NA
300	2024-11-25	918805	19:46:00	Pedestrian	1	NA	FALSE	FALSE	1	OXFORD ST	EDDY ST	2024-11-25	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	1	1	Non-Incapacitating	NA	41.8031	-71.40669	FALSE	FALSE	Oxford Street and Eddy Street, Providence, RI, USA	FALSE	-71.40668459999999	41.8031474	intersection	geometric_center	oxford st & eddy st, providence, ri 02905, usa	NA	NA	NA	NA	41.8031474	-71.40668459999999	5.295536902562468
301	2024-11-27	918878	14:35:00	Pedestrian	1	NA	TRUE	FALSE	1	Dorrance St	West Exchange St	2024-11-27	Two-Way , Not Divided	Dry	Dusk	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Non-Incapacitating	NA	41.82498	-71.41474	FALSE	FALSE	Dorrance Street and West Exchange Street, Providence, RI, USA	FALSE	-71.4204807	41.825266	route	geometric_center	w exchange st, providence, ri 02903, usa	NA	NA	NA	NA	41.825266	-71.4204807	477.2740315155907
302	2024-11-27	918880	16:18:00	Bicycle	NA	1	FALSE	FALSE	1	PLAINFIELD ST	ATWOOD ST	2024-11-27	Unknown	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	NA	NA	FALSE	FALSE	Plainfield Street and Atwood Street, Providence, RI, USA	FALSE	-71.4450571	41.8159837	intersection	geometric_center	atwood st & plainfield st, providence, ri 02909, usa	NA	NA	NA	NA	41.8159837	-71.4450571	NA
303	2024-11-27	918886	18:39:00	Pedestrian	1	NA	FALSE	FALSE	1	S WATER ST	WILLIAMS ST	2024-11-27	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.82121	-71.40487	FALSE	FALSE	S Water Street and Williams Street, Providence, RI, USA	FALSE	-71.3972827	41.8225674	route	geometric_center	williams st, providence, ri, usa	NA	NA	NA	NA	41.8225674	-71.3972827	647.3083558992712
304	2024-11-28	918905	14:06:00	Bicycle	NA	1	FALSE	FALSE	1	CALDER ST	GREENWICH ST	2024-11-28	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	NA	41.80225	-71.42992	FALSE	FALSE	Calder Street and Greenwich Street, Providence, RI, USA	FALSE	-71.4300561	41.802328	intersection	geometric_center	calder st & greenwich st, providence, ri 02907, usa	NA	NA	NA	NA	41.802328	-71.4300561	14.24595969215947
305	2024-11-29	918920	10:32:00	Pedestrian	1	NA	FALSE	FALSE	1	PLAINFIELD STREET	DUXBURY ST	2024-11-29	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.81177	-71.46175	FALSE	FALSE	Plainfield Street and Duxbury Street, Providence, RI, USA	FALSE	-71.46154109999999	41.812149	intersection	geometric_center	duxbury st & plainfield st, providence, ri 02909, usa	NA	NA	NA	NA	41.812149	-71.46154109999999	45.6116261088688
306	2024-11-30	918952	08:38:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	EMPIRE ST	2024-11-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Non-Incapacitating	NA	41.82182	-71.41645	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	FALSE	-71.4157481	41.8213721	route	geometric_center	empire st, providence, ri 02903, usa	Washington Street & Empire Street, Providence, RI, USA	EjZXYXNoaW5ndG9uIFN0cmVldCAmIEVtcGlyZSBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmNpp3sEkXkiRHnvAEsqcaDvRIUChIJjaad7BJF5IkR57wBLKnGg70aFAoSCanazZwSReSJERoH0JajEjT2GhQKEgnHPO_pEkXkiRGhxI4iuiomFSIKDcuC7RgV0Ldu1Q	41.8218699	-71.4164272	41.8218699	-71.4164272	5.86803253601497
307	2024-11-30	918963	17:34:00	Pedestrian	2	NA	FALSE	FALSE	1	COLLEGE ST.	COLLEGE ST	2024-11-30	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	2	Complains Of Pain	NA	41.82562	-71.4079	FALSE	FALSE	College St. and College Street, Providence, RI, USA	FALSE	-71.4067047	41.8260224	route	geometric_center	college st, providence, ri 02903, usa	NA	NA	NA	NA	41.8260224	-71.4067047	108.80232173964501
308	2024-12-02	919001	11:03:00	Pedestrian	1	NA	FALSE	FALSE	1	HOPE ST	WATERMAN ST	2024-12-02	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.82775	-71.39727	FALSE	FALSE	Hope Street and Waterman Street, Providence, RI, USA	FALSE	-71.39724530000001	41.8275915	intersection	geometric_center	hope st & waterman st, providence, ri 02906, usa	NA	NA	NA	NA	41.8275915	-71.39724530000001	17.762700128282816
309	2024-12-02	919018	19:26:00	Bicycle	NA	1	FALSE	FALSE	1	RAYMOND STREET	RAYMOND ST	2024-12-02	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Sideswipe, Same Direction	No	No Controls	2	0	No Injury	2	41.83287	-71.42957	FALSE	FALSE	Raymond Street and Raymond Street, Providence, RI, USA	FALSE	-71.4294688	41.832782	route	geometric_center	raymond st, providence, ri 02908, usa	NA	NA	NA	NA	41.832782	-71.4294688	12.90043047207909
310	2024-12-04	919105	17:53:00	Pedestrian	1	NA	FALSE	FALSE	1	DORA ST	WEBSTER AVE	2024-12-04	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	NA	NA	FALSE	FALSE	Dora Street and Webster Ave, Providence, RI, USA	FALSE	-71.4481467	41.8081115	intersection	geometric_center	dora st & webster ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8081115	-71.4481467	NA
311	2024-12-06	919185	12:48:00	Pedestrian	1	NA	FALSE	FALSE	1	GLENBRIDGE AVE	MANTON AVE	2024-12-06	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Non-Incapacitating	NA	41.82597	-71.45822	FALSE	FALSE	Glenbridge Ave and Manton Ave, Providence, RI, USA	FALSE	-71.45823469999999	41.8259908	intersection	geometric_center	glenbridge ave & manton ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8259908	-71.45823469999999	2.616910943790842
312	2024-12-07	919233	11:24:00	Pedestrian	1	NA	FALSE	FALSE	1	BRANCH AVE	VEAZIE ST	2024-12-07	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.85468	-71.43429	FALSE	FALSE	Branch Ave and Veazie Street, Providence, RI, USA	FALSE	-71.4346825	41.8547394	intersection	geometric_center	branch ave & veazie st, providence, ri 02904, usa	NA	NA	NA	NA	41.8547394	-71.4346825	33.20914838287643
313	2024-12-08	919266	15:37:00	Bicycle	NA	1	FALSE	FALSE	1	3RD ST	HIGHLAND AVE	2024-12-08	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.85112	-71.40212	FALSE	FALSE	3rd Street and Highland Ave, Providence, RI, USA	FALSE	-71.40043779999999	41.8505732	intersection	geometric_center	3rd st & highland ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8505732	-71.40043779999999	152.19088479817694
314	2024-12-09	919299	16:12:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	CANTON ST	2024-12-09	Two-Way , Not Divided	Wet	Dusk	Rain	Other	No	No Controls	4	1	Complains Of Pain	NA	41.83232	-71.44286	FALSE	FALSE	Chalkstone Ave and Canton Street, Providence, RI, USA	FALSE	-71.4424938	41.83232	intersection	geometric_center	canton st & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.83232	-71.4424938	30.374144460556924
315	2024-12-09	919306	16:22:00	Bicycle	NA	1	FALSE	FALSE	1	DELAINE ST	APPLETON ST	2024-12-09	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.81903	-71.44294	FALSE	FALSE	Delaine Street and Appleton Street, Providence, RI, USA	FALSE	-71.4429334	41.819056	intersection	geometric_center	delaine st & appleton st, providence, ri 02909, usa	NA	NA	NA	NA	41.819056	-71.4429334	2.9456437335086694
316	2024-12-11	919356	07:38:00	Pedestrian	1	NA	FALSE	FALSE	1	ANDERSON ST	MANTON AVE	2024-12-11	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.8227	-71.45018	FALSE	FALSE	Anderson Street and Manton Ave, Providence, RI, USA	FALSE	-71.457019	41.8257788	route	geometric_center	manton ave, providence, ri 02909, usa	Anderson Street & Manton Ave, Providence, RI, USA	EjFBbmRlcnNvbiBTdHJlZXQgJiBNYW50b24gQXZlLCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJ6zaBW5RF5IkRnv0h5oUOwYcSFAoSCes2gVuUReSJEZ79IeaFDsGHGhQKEgmXnGxelEXkiRHjEDRTAyUuNBoUChIJt3HdWepF5IkR5gDMqxUJ1tUiCg1fo-0YFRyRadU	41.8227039	-71.450186	41.8227039	-71.450186	0.6604752001856103
317	2024-12-11	919385	17:47:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST.	BROAD ST	2024-12-11	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81458	-71.42106	FALSE	FALSE	Broad St. and Broad Street, Providence, RI, USA	FALSE	-71.410453	41.7948262	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.7948262	-71.410453	2368.5906586085025
318	2024-12-11	919395	14:26:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	LOCKWOOD ST	2024-12-12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	0	No Injury	NA	41.81539	-71.4206	FALSE	FALSE	Broad Street and Lockwood Street, Providence, RI, USA	FALSE	-71.42062179999999	41.8153847	intersection	geometric_center	lockwood st & broad st, providence, ri 02903, usa	NA	NA	NA	NA	41.8153847	-71.42062179999999	1.9024576174170211
319	2024-12-12	919431	17:13:00	Pedestrian	1	NA	TRUE	FALSE	1	STILLMAN ST	PARK ROW	2024-12-12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.82859	-71.41166	FALSE	FALSE	Stillman Street and Park Row, Providence, RI, USA	FALSE	-71.4117041	41.8286349	intersection	geometric_center	park row w & stillman st, providence, ri 02903, usa	NA	NA	NA	NA	41.8286349	-71.4117041	6.1938496229531435
320	2024-12-12	919439	18:26:00	Pedestrian	1	NA	FALSE	FALSE	1	POINT ST.	EDDY ST	2024-12-12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Complains Of Pain	NA	41.81684	-71.40656	FALSE	FALSE	Point St. and Eddy Street, Providence, RI, USA	FALSE	-71.406414	41.8168353	intersection	geometric_center	point st & eddy st, providence, ri 02903, usa	NA	NA	NA	NA	41.8168353	-71.406414	12.124067621580062
321	2024-12-12	919447	21:15:00	Bicycle	NA	1	FALSE	FALSE	1	INDIA ST.	S MAIN ST	2024-12-12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.81644	-71.39876	FALSE	FALSE	India St. and S Main Street, Providence, RI, USA	FALSE	-71.39820879999999	41.8167209	intersection	geometric_center	india st & s main st, providence, ri 02903, usa	NA	NA	NA	NA	41.8167209	-71.39820879999999	55.39881090133737
322	2024-12-16	919569	18:54:00	Bicycle	NA	1	FALSE	FALSE	1	ACADEMY AVE	NEWARK ST	2024-12-16	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Complains Of Pain	NA	41.82544	-71.4434	FALSE	FALSE	Academy Ave and Newark Street, Providence, RI, USA	FALSE	-71.44344	41.8254938	intersection	geometric_center	academy ave & newark st, providence, ri 02908, usa	NA	NA	NA	NA	41.8254938	-71.44344	6.846744508925399
323	2024-12-16	919573	22:52:00	Pedestrian	1	NA	FALSE	FALSE	1	CHARLESFIELD STREET	BROOK ST	2024-12-17	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.82405	-71.39836	FALSE	FALSE	Charlesfield Street and Brook Street, Providence, RI, USA	FALSE	-71.3988535	41.8240301	intersection	geometric_center	brook st & charlesfield st, providence, ri 02906, usa	NA	NA	NA	NA	41.8240301	-71.3988535	40.99812053637034
324	2024-12-17	919607	14:29:00	Pedestrian	1	NA	FALSE	FALSE	1	BRANCH AVE EXIT	BRANCH AVE	2024-12-17	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Non-Incapacitating	NA	41.85349	-71.42757	FALSE	FALSE	Branch Ave Exit and Branch Ave, Providence, RI, USA	FALSE	-71.4222562	41.8512794	route	geometric_center	branch ave, providence, ri 02904, usa	NA	NA	NA	NA	41.8512794	-71.4222562	504.67246087537745
325	2024-12-19	919683	12:35:00	Pedestrian	1	NA	FALSE	FALSE	1	WATERMAN ST	BROOK ST	2024-12-19	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	4	1	Non-Incapacitating	NA	41.8274	-71.39933	FALSE	FALSE	Waterman Street and Brook Street, Providence, RI, USA	FALSE	-71.3993306	41.8274054	intersection	geometric_center	brook st & waterman st, providence, ri 02906, usa	NA	NA	NA	NA	41.8274054	-71.3993306	0.603182104000173
326	2024-12-19	919695	16:48:00	Pedestrian	1	NA	FALSE	FALSE	1	NARRAGANSETT BLVD	NARRAGANSETT BLVD	2024-12-19	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	NA	41.78887	-71.39595	FALSE	FALSE	Narragansett Blvd and Narragansett Blvd, Providence, RI, USA	FALSE	-71.3943425	41.7839898	intersection	geometric_center	narragansett st & narragansett blvd, cranston, ri 02905, usa	NA	NA	NA	NA	41.7839898	-71.3943425	559.4068509422998
327	2024-12-20	919703	07:47:00	Pedestrian	1	NA	FALSE	FALSE	1	DEXTER ST	DABOLL ST	2024-12-20	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Person	2	1	Complains Of Pain	NA	41.80411	-71.43014	FALSE	FALSE	Dexter Street and Daboll Street, Providence, RI, USA	FALSE	-71.4301825	41.8040495	intersection	geometric_center	daboll st & dexter st, providence, ri 02907, usa	NA	NA	NA	NA	41.8040495	-71.4301825	7.602328714633587
328	2024-12-20	919720	15:41:00	Pedestrian	1	NA	FALSE	FALSE	1	broad st	BROAD ST	2024-12-20	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Snow	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.81415	-71.4213	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	FALSE	-71.410453	41.7948262	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.7948262	-71.410453	2331.8347591096713
329	2024-12-21	919768	10:45:00	Bicycle	NA	1	FALSE	FALSE	1	INDUSTRIAL DR (BARBARA L WAY)	N MAIN ST	2024-12-21	Two-Way , Not Divided	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.84066	-71.4092	FALSE	FALSE	Industrial Dr (Barbara L Way) and N Main Street, Providence, RI, USA	FALSE	-71.4077872	41.841993	route	geometric_center	n main st, providence, ri, usa	NA	NA	NA	NA	41.841993	-71.4077872	189.0697337510179
330	2024-12-27	919947	20:16:00	Pedestrian	1	NA	FALSE	FALSE	1	MAUDE ST	CONVENT ST	2024-12-27	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.83756	-71.43347	FALSE	FALSE	Maude Street and Convent Street, Providence, RI, USA	FALSE	-71.4339	41.8370089	intersection	geometric_center	convent st & maude st, providence, ri 02908, usa	NA	NA	NA	NA	41.8370089	-71.4339	70.96099623996541
331	2024-12-28	919961	19:57:00	Pedestrian	1	NA	FALSE	FALSE	1	VALLEY ST	RIVER AVE	2024-12-28	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	NA	41.82796	-71.43516	FALSE	FALSE	Valley Street and River Ave, Providence, RI, USA	FALSE	-71.43517419999999	41.8279823	intersection	geometric_center	valley st & river ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8279823	-71.43517419999999	2.747698943237069
332	2024-12-30	919998	18:08:00	Bicycle	NA	1	FALSE	FALSE	1	NORTHUP AVE	SILVER SPRING ST	2024-12-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	1	Complains Of Pain	NA	41.85177	-71.41302	FALSE	FALSE	Northup Ave and Silver Spring Street, Providence, RI, USA	FALSE	-71.41301949999999	41.8517986	intersection	geometric_center	silver spring st & northrup ave, providence, ri 02904, usa	NA	NA	NA	NA	41.8517986	-71.41301949999999	3.184007373444463
333	2024-12-31	920018	18:11:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMWOOD AVE.	CARTER ST	2024-12-31	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.7994	-71.4265	FALSE	FALSE	Elmwood Ave. and Carter Street, Providence, RI, USA	FALSE	-71.4265547	41.80024270000001	intersection	geometric_center	carter st & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.80024270000001	-71.4265547	93.91869856381136
