row_number	crash_report_id	street_or_highway	nearest_intersection	traffic_control	type	type_of_roadway	address_sent_to_geocoder	lat_raw	lon_raw	lat_api_best	lon_api_best	distance_btwn_coords_meters	best_coords	reason_for_qa
2299	290165	245 WATERMAN ST	COOKE ST	No Controls	premise	One-Way Trafficway	245 Waterman Street, Providence, RI, USA	41.82761	-71.39556	41.8279298	-71.3874654	672.3904571	Not yet determined	distance greater than 100m
2295	290285	GANO STREET	EAST TRANSIT STREET	No Controls	intersection	Two-Way , Not Divided	Gano Street and East Transit Street, Providence, RI, USA	41.83685	-71.41446	41.8218214	-71.3897963	2642.757299	Not yet determined	distance greater than 100m
2297	290325	EXCHANGE TER	EXCHANGE ST	Traffic Control Signal	intersection	Two-Way , Not Divided	Exchange Ter and Exchange Street, Providence, RI, USA	41.82608	-71.41167	41.8250247	-71.4148047	285.3373054	Not yet determined	distance greater than 100m
2294	290411	593 EDDY STREET	NA	No Controls	premise	One-Way Trafficway	593 Eddy Street, Providence, RI, USA	41.83484	-71.41659	41.8107889	-71.4090636	2749.193697	Not yet determined	distance greater than 100m
2291	291820	BRANCH AVE	EXIT 24	Stop Signs	locality	Two-Way , Not Divided	Branch Ave and Exit 24, Providence, RI, USA	41.84629	-71.41157	41.8239891	-71.4128343	2484.738519	Not yet determined	distance greater than 100m
2285	292615	PLAINFIELD ST	MERINO ST	No Controls	intersection	Two-Way , Not Divided	Plainfield Street and Merino Street, Providence, RI, USA	41.80904	-71.463	41.8129452	-71.457397	636.4818987	Not yet determined	distance greater than 100m
2282	292707	112 DORA ST	WEBSTER AVE	No Controls	street_address	Two-Way, Divided, Unprotected (painted>4feet) Medium	112 Dora Street, Providence, RI, USA	41.8081	-71.44815	41.8082102	-71.446897	104.6894608	Not yet determined	distance greater than 100m
2280	292816	DORRANCE ST	EXCHANGE TER	No Controls	route	One-Way Trafficway	Dorrance Street and Exchange Ter, Providence, RI, USA	41.82471	-71.41351	41.825713	-71.4127397	128.6451348	Not yet determined	distance greater than 100m
2279	293136	Atwells Ave	NA	No Controls	route	Two-Way , Not Divided	Atwells Ave, Providence, RI, USA	41.8233	-71.42276	41.8244829	-71.4363598	1135.831064	Not yet determined	distance greater than 100m
2272	293763	6 GALLUP ST	BURNSIDE ST	No Controls	premise	Two-Way , Not Divided	6 Gallup Street, Providence, RI, USA	41.80039	-71.41057	41.8008322	-71.4080009	218.8064116	Not yet determined	distance greater than 100m
2269	294653	BROAD ST	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.78612	-71.40179	41.7945838	-71.4101636	1170.783529	Raw	distance greater than 100m
2268	294895	VERMONT AVE	VIRGINIA AVE	No Controls	intersection	Two-Way , Not Divided	Vermont Ave and Virginia Ave, Providence, RI, USA	41.78876	-71.39591	41.7882176	-71.3989933	262.9431	Not yet determined	distance greater than 100m
2262	295789	530 NORTH MAIN STREET	NA	No Controls	street_address	Two-Way, Divided, Positive Median Barrier	530 North Main Street, Providence, RI, USA	41.83651	-71.4149	41.8363567	-71.4100844	399.7645469	Not yet determined	distance greater than 100m
2259	296247	WESTMINISTER STREET	DEAN STREET	Traffic Control Signal	intersection	Two-Way , Not Divided	Westminister Street and Dean Street, Providence, RI, USA	41.83651	-71.4149	41.8182066	-71.4201851	2084.155745	Not yet determined	distance greater than 100m
2257	296732	North Main St	N MAIN ST	No Controls	intersection	Two-Way, Divided, Positive Median Barrier	North Main Street and N Main Street, Providence, RI, USA	41.83659	-71.40961	41.9595187	-71.700964	27749.98198	Not yet determined	distance greater than 100m
2251	297614	EDDY STREET	APPLEGATE LANE	No Controls	intersection	Two-Way , Not Divided	Eddy Street and Applegate Lane, Providence, RI, USA	41.83413	-71.4166	41.7989684	-71.4055445	4020.201586	Not yet determined	distance greater than 100m
2249	298108	WESTMINISTER STREET	NA	No Controls	route	Two-Way , Not Divided	Westminister Street, Providence, RI, USA	41.83651	-71.4149	41.8171825	-71.4257801	2333.154218	Not yet determined	distance greater than 100m
2246	298773	BROAD STREET	ALDRICH AVENUE	Stop Signs	route	Two-Way , Not Divided	Broad Street and Aldrich Avenue, Providence, RI, USA	41.83296	-71.41682	41.780457	-71.4697719	7311.974183	Not yet determined	distance greater than 100m
2244	298900	POINT STREET	SOUTH MAIN STREET	Traffic Control Signal	route	Two-Way , Not Divided	Point Street and South Main Street, Providence, RI, USA	41.83183	-71.41726	41.8208275	-71.4037098	1662.38582	Not yet determined	distance greater than 100m
2234	300118	39 ELMER STREET	DOUGLAS AVE	No Controls	locality	One-Way Trafficway	39 Elmer Street, Providence, RI, USA	41.83495	-71.41617	41.8239891	-71.4128343	1251.140155	Not yet determined	distance greater than 100m
2235	300169	RANDALL SQ	RANDALL SQ	Stop Signs	intersection	One-Way Trafficway	Randall Sq and Randall Sq, Providence, RI, USA	41.83677	-71.40991	41.8368179	-71.4113179	116.8905767	Raw	distance greater than 100m
2233	300440	WASHINGTON ST	EXCHANGE ST	No Controls	route	Two-Way, Divided, Positive Median Barrier	Washington Street and Exchange Street, Providence, RI, USA	41.8249	-71.4121	41.8257255	-71.4110379	127.3066163	Not yet determined	distance greater than 100m
2229	301745	193 ELMWOOD AVENUE	NA	Traffic Control Signal	premise	Two-Way , Not Divided	193 Elmwood Avenue, Providence, RI, USA	41.82489	-71.41943	41.8074252	-71.4250662	1999.61604	Not yet determined	distance greater than 100m
2228	302206	177 WEBSTER AVENUE	NA	No Controls	street_address	Unknown	177 Webster Avenue, Providence, RI, USA	41.83435	-71.41622	41.8107187	-71.4495578	3816.89865	Not yet determined	distance greater than 100m
2225	302606	Traverse St	Rosary Access Rd	Stop Signs	route	Two-Way , Not Divided	Traverse Street and Rosary Access Rd, Providence, RI, USA	41.81857	-71.39916	41.7941344	-71.4366835	4134.473545	Not yet determined	distance greater than 100m
2226	302634	ROCHAMBEAU AVENUE	COLE ROAD	Stop Signs	route	Two-Way , Not Divided	Rochambeau Avenue and Cole Road, Providence, RI, USA	41.83457	-71.41612	41.8457995	-71.3891825	2559.992194	Not yet determined	distance greater than 100m
2213	306183	ELMWOOD AVE	ELMWOOD AVE	No Controls	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Elmwood Ave and Elmwood Ave, Providence, RI, USA	41.80736	-71.42484	41.7920613	-71.4229658	1710.130896	Raw	distance greater than 100m
2202	306407	DORRANCE STREET	WESTMINISTER STREET	Traffic Control Signal	intersection	Two-Way , Not Divided	Dorrance Street and Westminister Street, Providence, RI, USA	41.82953	-71.41802	41.8236083	-71.4116693	843.8390984	Not yet determined	distance greater than 100m
2197	306962	BROAD ST	FRANCIS GREEN MEMORIAL BLVD	No Controls	route	Two-Way , Not Divided	Broad Street and Francis Green Memorial Blvd, Providence, RI, USA	41.79341	-71.40871	41.787292	-71.414551	835.9773768	Not yet determined	distance greater than 100m
2183	310918	BORDEN ST	Eddy St	No Controls	intersection	One-Way Trafficway	Borden Street and Eddy Street, Providence, RI, USA	41.81342	-71.4084	41.8121992	-71.4070223	177.5797736	Not yet determined	distance greater than 100m
2182	310769	100 Francis Street	GASPEE ST	No Controls	street_address	Two-Way , Not Divided	100 Francis Street, Providence, RI, USA	41.82875	-71.41534	41.8260966	-71.415882	298.7771709	Not yet determined	distance greater than 100m
2176	311396	SILVER SPRING STREET	NA	Stop Signs	route	Two-Way , Not Divided	Silver Spring Street, Providence, RI, USA	41.83396	-71.41663	41.8503204	-71.4133985	1840.843279	Not yet determined	distance greater than 100m
2170	312873	BUCKLIN STREET	CARTER STREET	Stop Signs	intersection	Two-Way , Not Divided	Bucklin Street and Carter Street, Providence, RI, USA	41.83616	-71.41597	41.8000388	-71.427925	4141.50833	Not yet determined	distance greater than 100m
2159	315705	S WATER ST	BRIDGE ST	No Controls	route	Two-Way , Not Divided	S Water Street and Bridge Street, Providence, RI, USA	41.81863	-71.40169	41.8202174	-71.4039536	257.8586182	Not yet determined	distance greater than 100m
2155	316770	69 EMPIRE STREET	WESTMINISTER STREET	No Controls	premise	Two-Way , Not Divided	69 Empire Street, Providence, RI, USA	41.83349	-71.41682	41.821258	-71.4153255	1367.291647	Not yet determined	distance greater than 100m
2149	319378	HARTFORD AVE	HARTFORD AVE	No Controls	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81742	-71.4515	41.829423	-71.5357282	7113.8175	Raw	distance greater than 100m
2147	320485	STATE ST	EXIT 23	Traffic Control Signal	locality	Two-Way , Not Divided	State Street and Exit 23, Providence, RI, USA	41.83478	-71.41433	41.8239891	-71.4128343	1207.627301	Not yet determined	distance greater than 100m
2146	368056	Bridgham St	NA	No Controls	route	Two-Way , Not Divided	Bridgham Street, Providence, RI, USA	41.81275	-71.42455	41.8148258	-71.4273833	329.6304082	Not yet determined	distance greater than 100m
2133	326227	STATE HWY 146	I 95	No Controls	route	Two-Way, Divided, Positive Median Barrier	State Hwy 146 and I 95, Providence, RI, USA	41.83688	-71.41572	41.817505	-71.4167284	2158.436573	Not yet determined	distance greater than 100m
2132	326998	N MAIN ST	N MAIN ST	No Controls	route	Two-Way , Not Divided	N Main Street and N Main Street, Providence, RI, USA	41.83924	-71.40903	41.8256787	-71.4078251	1512.941421	Raw	distance greater than 100m
2125	328418	1481 BROAD ST	FRICKER ST	No Controls	premise	One-Way Trafficway	1481 Broad Street, Providence, RI, USA	41.81528	-71.42066	41.7863857	-71.4027013	3544.977091	Not yet determined	distance greater than 100m
2117	330284	BROAD ST	CENTRAL ST	No Controls	intersection	Two-Way , Not Divided	Broad Street and Central Street, Providence, RI, USA	41.81319	-71.42192	41.8858281	-71.3870525	8587.401708	Not yet determined	distance greater than 100m
2109	331337	593 EDDY ST	NA	No Controls	premise	Two-Way , Not Divided	593 Eddy Street, Providence, RI, USA	41.81124	-71.40713	41.8107889	-71.4090636	168.1094574	Not yet determined	distance greater than 100m
2105	332315	ADMIRAL ST	ADMIRAL ST	No Controls	route	One-Way Trafficway	Admiral Street and Admiral Street, Providence, RI, USA	41.84083	-71.41768	41.846452	-71.4310569	1273.698129	Raw	distance greater than 100m
2089	334971	RIVER AVE	ADMIRAL ST	Pavement Markings	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	River Ave and Admiral Street, Providence, RI, USA	41.8492	-71.43894	41.853176	-71.4460552	737.5559085	Not yet determined	distance greater than 100m
2085	336139	RHODE ISLAND COLL	RHODE ISLAND COLL	No Controls	establishment	Two-Way , Not Divided	Rhode Island Coll and Rhode Island Coll, Providence, RI, USA	41.84085	-71.46635	41.8417288	-71.4627575	313.5849777	Raw	distance greater than 100m
2082	336415	EATON STREET	HUXLEY AVENUE	Traffic Control Signal	intersection	Two-Way , Not Divided	Eaton Street and Huxley Avenue, Providence, RI, USA	41.83141	-71.41769	41.8415128	-71.433591	1733.22538	Not yet determined	distance greater than 100m
2083	336607	KENNEDY PLZ	NA	No Controls	route	One-Way Trafficway	Kennedy Plz, Providence, RI, USA	41.82436	-71.41206	41.8250306	-71.4110861	109.9981781	Not yet determined	distance greater than 100m
2080	337902	MOUNT PLEASANT AVE	CATHEDRAL AVE	School Zone Signs	intersection	Two-Way , Not Divided	Mount Pleasant Ave and Cathedral Ave, Providence, RI, USA	41.83978	-71.45202	41.841049	-71.4524689	146.087756	Not yet determined	distance greater than 100m
2072	339896	FRIENDSHIP	PLAIN ST	Traffic Control Signal	route	One-Way Trafficway	Friendship and Plain Street, Providence, RI, USA	41.81586	-71.41531	41.8098238	-71.411061900000007	758.7766397	Not yet determined	distance greater than 100m
2042	349949	N DAVIS ST	CHALKSTONE AVE	No Controls	intersection	Two-Way , Not Divided	N Davis Street and Chalkstone Ave, Providence, RI, USA	41.83548	-71.41712	41.836533	-71.4171643	117.2769933	Not yet determined	distance greater than 100m
2037	351677	37 EXCHANGE TERR	NA	No Controls	street_address	Two-Way , Not Divided	37 Exchange Terr, Providence, RI, USA	41.82534	-71.41381	41.8260652	-71.4118013	185.1533187	Not yet determined	distance greater than 100m
2029	365259	CHARLES ST	BRANCH AVE	No Controls	locality	Two-Way , Not Divided	Charles Street and Branch Ave, Providence, RI, USA	41.84933	-71.41983	41.8503047	-71.419991	109.3213445	Not yet determined	distance greater than 100m
2027	354023	WASHINGTON ST	EMPIRE ST	Traffic Control Signal	route	Two-Way , Not Divided	Washington Street and Empire Street, Providence, RI, USA	41.81989	-71.41935	41.8218601	-71.4164189	327.4513672	Not yet determined	distance greater than 100m
2028	354151	Summer Street	NA	Stop Signs	route	Two-Way , Not Divided	Summer Street, Providence, RI, USA	41.81435	-71.41686	41.8153336	-71.4182986	161.9714866	Not yet determined	distance greater than 100m
2009	361569	Broadway	EXIT 21  (RT 1)	Traffic Control Signal	street_address	One-Way Trafficway	Broadway and Exit 21  (Rt 1), Providence, RI, USA	41.82205	-71.41971	41.9300818	-71.3539872	13202.34852	Not yet determined	distance greater than 100m
2006	363955	BROADWAY	COURTLAND STREET	Stop Signs	route	Two-Way , Not Divided	Broadway and Courtland Street, Providence, RI, USA	41.83454	-71.41645	41.8193752	-71.4312276	2086.249999	Not yet determined	distance greater than 100m
2004	364804	765 ATWELLS AVENUE	ACADEMY AVENUE	No Controls	premise	Two-Way , Not Divided	765 Atwells Avenue, Providence, RI, USA	41.83618	-71.41545	41.8249165	-71.4422971	2555.59937	Not yet determined	distance greater than 100m
1997	370786	12 POCASSET AVE	NA	No Controls	street_address	Two-Way , Not Divided	12 Pocasset Ave, Providence, RI, USA	41.81165	-71.45095	41.8134363	-71.4479665	317.5177469	Not yet determined	distance greater than 100m
1975	386732	CALLA ST	F C GREENE PARKWAY	No Controls	route	Two-Way , Not Divided	Calla Street and F C Greene Parkway, Providence, RI, USA	41.78722	-71.41179	41.7886829	-71.4078389	366.1550994	Not yet determined	distance greater than 100m
1967	392336	CANAL ST	MILL ST	Stop Signs	intersection	Two-Way, Divided, Positive Median Barrier	Canal Street and Mill Street, Providence, RI, USA	41.8323	-71.41095	42.0140642	-71.5342119	22663.64202	Not yet determined	distance greater than 100m
1960	397707	WEST EXCHANGE STREET	W EXCHANGE ST EXIT 22A	No Controls	route	Two-Way , Not Divided	West Exchange Street and W Exchange Street Exit 22a, Providence, RI, USA	41.82484	-71.41645	41.825222	-71.4202531	318.3338152	Not yet determined	distance greater than 100m
1957	399180	BROAD ST	Summer ST	Traffic Control Signal	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Broad Street and Summer Street, Providence, RI, USA	41.81638	-71.41914	41.8796634	-71.3863288	7551.845231	Not yet determined	distance greater than 100m
1932	411801	993 MANTON AVE	NA	No Controls	premise	Two-Way , Not Divided	993 Manton Ave, Providence, RI, USA	41.8332	-71.46984	41.8337412	-71.4710291	115.5720531	Not yet determined	distance greater than 100m
1928	417498	Thurbers Ave	I 95 S	No Controls	street_address	One-Way Trafficway	Thurbers Ave and I 95 S, Providence, RI, USA	41.80057	-71.40309	41.8000923	-71.4049215	161.0223798	Not yet determined	distance greater than 100m
1925	418488	WESTMINSTER ST EXIT	WESTMINSTER ST	Traffic Control Signal	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Westminster Street Exit and Westminster Street, Providence, RI, USA	41.81577	-71.43886	41.8171825	-71.4257801	1096.502176	Not yet determined	distance greater than 100m
1919	419624	BROADWAY	SERVICE ROAD 8	Pavement Markings	street_address	One-Way Trafficway	Broadway and Service Road 8, Providence, RI, USA	41.82212	-71.41976	41.7939064	-71.391257	3931.618819	Not yet determined	distance greater than 100m
1916	421443	EDDY ST	EDDY ST EXIT	No Controls	route	Two-Way , Not Divided	Eddy Street and Eddy St Exit, Providence, RI, USA	41.81158	-71.40709	41.8059506	-71.4072274	626.7656382	Not yet determined	distance greater than 100m
1917	421468	30 Hagan Street	30 Hagan Street	Person	premise	Two-Way , Not Divided	30 Hagan Street, Providence, RI, USA	41.83623	-71.43046	41.8561688	-71.4220916	2325.532568	Raw	distance greater than 100m
1911	423317	Broadway	ATWELLS AVE	Traffic Control Signal	route	Two-Way , Not Divided	Broadway and Atwells Ave, Providence, RI, USA	41.82311	-71.42008	41.8224334	-71.4184955	151.4945483	Not yet determined	distance greater than 100m
1909	425583	BROAD ST	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.8057	-71.41977	41.7945838	-71.4101636	1472.006021	Raw	distance greater than 100m
1906	425862	BROAD ST	CHESTNUT ST	No Controls	intersection	Two-Way , Not Divided	Broad Street and Chestnut Street, Providence, RI, USA	41.82003	-71.41432	41.8928375	-71.3876733	8400.627974	Not yet determined	distance greater than 100m
1904	426160	ELMWOOD AVE	ELMWOOD AVE	No Controls	route	Two-Way , Not Divided	Elmwood Ave and Elmwood Ave, Providence, RI, USA	41.8037	-71.42567	41.7920613	-71.4229658	1314.906676	Raw	distance greater than 100m
